pair,label,split,comparator,stratum,repetitions,left_units,right_units,retained_units,retained_observations
db15k_mhyper_native,D-N,test,No-gate,67,28,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,68,30,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,69,31,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,70,36,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,71,38,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,72,40,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,73,47,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,74,57,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,75,63,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,76,142,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,77,151,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,78,164,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,79,859,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,80,1,1124,3714,1124,1124
db15k_mhyper_native,D-N,test,No-gate,81,2,413,819,413,826
db15k_mhyper_native,D-N,test,No-gate,82,3,126,209,126,378
db15k_mhyper_native,D-N,test,No-gate,83,4,57,101,57,228
db15k_mhyper_native,D-N,test,No-gate,84,5,22,51,22,110
db15k_mhyper_native,D-N,test,No-gate,85,6,7,26,7,42
db15k_mhyper_native,D-N,test,No-gate,86,7,7,19,7,49
db15k_mhyper_native,D-N,test,No-gate,87,8,9,23,9,72
db15k_mhyper_native,D-N,test,No-gate,88,9,2,11,2,18
db15k_mhyper_native,D-N,test,No-gate,89,10,1,10,1,10
db15k_mhyper_native,D-N,test,No-gate,90,11,2,9,2,22
db15k_mhyper_native,D-N,test,No-gate,91,12,1,7,1,12
db15k_mhyper_native,D-N,test,No-gate,92,13,1,7,1,13
db15k_mhyper_native,D-N,test,No-gate,93,14,0,3,0,0
db15k_mhyper_native,D-N,test,No-gate,94,15,0,6,0,0
db15k_mhyper_native,D-N,test,No-gate,95,16,1,3,1,16
db15k_mhyper_native,D-N,test,No-gate,96,17,1,1,1,17
db15k_mhyper_native,D-N,test,No-gate,97,18,0,4,0,0
db15k_mhyper_native,D-N,test,No-gate,98,19,0,2,0,0
db15k_mhyper_native,D-N,test,No-gate,99,20,0,3,0,0
db15k_mhyper_native,D-N,test,No-gate,100,21,0,3,0,0
db15k_mhyper_native,D-N,test,No-gate,101,22,0,2,0,0
db15k_mhyper_native,D-N,test,No-gate,102,23,0,1,0,0
db15k_mhyper_native,D-N,test,No-gate,103,24,0,1,0,0
db15k_mhyper_native,D-N,test,No-gate,104,25,0,2,0,0
db15k_mhyper_native,D-N,test,No-gate,105,26,0,1,0,0
db15k_mhyper_native,D-N,test,No-gate,106,27,0,1,0,0
db15k_mhyper_native,D-N,test,No-gate,107,28,0,1,0,0
db15k_mhyper_native,D-N,test,No-gate,108,30,0,2,0,0
db15k_mhyper_native,D-N,test,No-gate,109,31,0,2,0,0
db15k_mhyper_native,D-N,test,No-gate,110,36,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,111,38,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,112,40,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,113,47,0,1,0,0
db15k_mhyper_native,D-N,test,No-gate,114,57,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,115,63,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,116,142,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,117,151,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,118,164,0,0,0,0
db15k_mhyper_native,D-N,test,No-gate,119,859,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,0,1,19,22,19,19
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,1,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,2,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,3,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,4,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,5,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,6,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,7,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,8,11,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,9,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,10,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,11,138,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,12,1,12,17,12,12
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,13,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,14,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,15,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,16,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,17,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,18,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,19,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,20,21,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,21,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,22,132,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,23,1,6,15,6,6
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,24,2,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,25,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,26,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,27,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,28,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,29,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,30,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,31,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,32,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,33,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,34,31,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,35,124,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,36,1,1,12,1,1
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,37,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,38,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,39,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,40,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,41,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,42,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,43,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,44,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,45,25,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,46,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,47,139,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,48,1,17,24,17,17
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,49,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,50,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,51,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,52,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,53,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,54,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,55,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,56,11,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,57,18,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,58,23,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,59,31,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,60,127,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,61,1,17,23,17,17
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,62,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,63,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,64,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,65,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,66,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,67,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,68,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,69,11,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,70,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,71,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,72,138,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,73,1,14,23,14,14
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,74,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,75,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,76,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,77,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,78,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,79,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,80,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,81,21,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,82,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,83,132,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,84,1,11,22,11,11
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,85,2,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,86,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,87,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,88,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,89,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,90,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,91,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,92,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,93,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,94,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,95,31,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,96,124,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,97,1,9,23,9,9
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,98,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,99,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,100,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,101,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,102,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,103,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,104,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,105,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,106,25,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,107,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,108,139,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,109,1,21,35,21,21
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,110,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,111,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,112,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,113,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,114,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,115,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,116,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,117,11,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,118,18,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,119,23,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,120,31,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,121,127,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,122,1,12,15,12,12
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,123,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,124,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,125,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,126,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,127,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,128,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,129,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,130,11,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,131,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,132,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,133,138,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,134,1,8,15,8,8
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,135,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,136,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,137,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,138,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,139,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,140,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,141,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,142,21,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,143,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,144,132,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,145,1,5,22,5,5
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,146,2,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,147,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,148,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,149,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,150,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,151,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,152,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,153,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,154,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,155,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,156,31,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,157,124,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,158,1,5,18,5,5
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,159,2,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,160,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,161,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,162,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,163,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,164,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,165,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,166,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,167,25,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,168,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,169,139,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,170,1,16,28,16,16
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,171,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,172,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,173,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,174,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,175,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,176,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,177,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,178,11,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,179,18,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,180,23,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,181,31,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Center-0.5,182,127,0,1,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,0,1,19,19,19,19
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,1,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,2,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,3,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,4,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,5,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,6,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,7,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,8,11,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,9,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,10,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,11,138,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,12,1,12,12,12,12
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,13,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,14,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,15,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,16,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,17,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,18,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,19,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,20,21,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,21,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,22,132,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,23,1,6,6,6,6
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,24,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,25,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,26,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,27,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,28,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,29,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,30,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,31,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,32,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,33,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,34,31,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,35,124,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,36,1,1,1,1,1
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,37,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,38,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,39,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,40,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,41,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,42,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,43,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,44,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,45,25,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,46,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,47,139,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,48,1,17,17,17,17
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,49,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,50,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,51,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,52,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,53,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,54,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,55,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,56,11,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,57,18,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,58,23,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,59,31,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,60,127,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,61,1,17,17,17,17
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,62,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,63,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,64,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,65,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,66,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,67,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,68,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,69,11,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,70,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,71,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,72,138,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,73,1,14,14,14,14
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,74,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,75,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,76,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,77,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,78,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,79,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,80,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,81,21,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,82,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,83,132,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,84,1,11,11,11,11
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,85,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,86,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,87,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,88,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,89,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,90,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,91,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,92,9,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,93,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,94,26,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,95,31,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,96,124,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,97,1,9,9,9,9
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,98,2,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,99,3,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,100,4,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,101,5,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,102,6,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,103,7,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,104,8,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,105,20,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,106,25,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,107,27,0,0,0,0
db15k_mhyper_adamf,D-A,dev_oof,Linear-p,108,139,0,0,0,0
